"from_user_name","to_user_name","in_reply_to_status_id","location"
"FrancoVelasco19","CavoZambrano",1.34791833594672E+018,"Ecuador"
"danielazamba","FerdinanAZes1",1.34754307417664E+018,"Ecuador"
"Estefan9Her","CavoZambrano",1.34791833594672E+018,"Manabi, Ecuador"
"Samrodriguez230","cnegobec",1.34768937664664E+018,"Ecuador"
"MirezFrancisca","Pipo1178",1.34717486879462E+018,"Ecuador"
"emilyfl406","LaKolmenaEC",1.3466541585989E+018,"Ecuador"
"Claudia22fa","radiosucesosec",1.34738458808832E+018,"Manabi, Ecuador"
"gi85441506","Darlux5",1.34662425158401E+018,
"Dolores94844957","sumalen59",1.34793787038068E+018,"Vivo en el planeta tierra🧚‍♂️"
"JoseHta2","MarcoAnibal",1.34704026450285E+018,"Machala, Ecuador"
"cnelsonjunior","MashiRafael",1.34793279781463E+018,"Ecuador"
"OrgulloIndito","eldiarioes",1.34791100075917E+018,"Jerez de la Frontera, España"
"Luis90Rodrigu","Luis90Rodrigu",1.34794610572048E+018,"México"
"Luis90Rodrigu","Luis90Rodrigu",1.34794682808029E+018,"México"
"Luis90Rodrigu","Luis90Rodrigu",1.3479470394984E+018,"México"
"losgalgos","LudowicoI",1.34794754840167E+018,"Los 90s"
"MilagritosM_","CavoZambrano",1.34793883722227E+018,"Ecuador"
"Martuna1965","Perica76088529",1.347932716508E+018,
"Jara_Marcelinda","Azul2Rc",1.3479594177619E+018,"Ecuador"
"1JavierEliu","Expresoec",1.34790974273205E+018,"Ecuador"
"1JavierEliu","ecuarauz",1.34693000159004E+018,"Ecuador"
"SillePe","mecompletocon",1.34795164230664E+018,"Viladecans, Barcelona, Spain"
"1JavierEliu","ecuarauz",1.34725495084649E+018,"Ecuador"
"05AngelRm","MagdaRoblesL",1.34790410249222E+018,"Ecuador"
"bugandreon","MamelaFialloFlo",1.34703543552934E+018,"Logic"
"05AngelRm","ZumbaWilber",1.34792897278969E+018,"Ecuador"
"SillePe","geluniet",1.34794009580714E+018,"Viladecans, Barcelona, Spain"
"Marisol808yu","KatiuskaMEc",1.34796470654019E+018,"Ecuador"
"Paoltorre","inesan67",1.34753582335737E+018,"Ecuador"
"Paoltorre","LuisaGonzalezEc",1.3476541715421E+018,"Ecuador"
"Sr_JulioP","ecuainm_oficial",1.34764943811055E+018,"Ecuador"
"an_ita_ana","mecompletocon",1.34795164230664E+018,"Valencia, España"
"an_ita_ana","carolacaracola5",1.34794328654415E+018,"Valencia, España"
"an_ita_ana","carolacaracola5",1.34794246550499E+018,"Valencia, España"
"Margarit4Zano","ghidalgoandrade",1.34664081733577E+018,
"AlejandGutirre","Margarit4Zano",1.34797373859215E+018,"Ecuador"
"Jara_Marcelinda","esthercuestasan",1.34797800702629E+018,"Ecuador"
"skhunt92","soldeverano347",1.34797084463146E+018,"Quito, Ecuador"
"skhunt92","GYEdeMisAMORES",1.34796595428268E+018,"Quito, Ecuador"
"isa_m0r","IsaiasRodriguz",1.34798583939826E+018,
"AdrianaPalma0","pabelml",1.34774275224364E+018,"Ecuador"
"lucimenca","eduardomosque16",1.34798074610813E+018,"Ecuador"
"lucimenca","euroglobalnet",1.34797751358318E+018,"Ecuador"
"GenesisRom69","CesarHurtadoL_2",1.34537678654114E+018,"Ecuador"
"lucimenca","VuelveRafael",1.34797736998282E+018,"Ecuador"
"GenesisRom69","MaraGal81930070",1.34591066798814E+018,"Ecuador"
"AnaTeresaBoli","LaPosta_Ecu",1.34795006261012E+018,"Ecuador"
"MarianaRodrig22","tctelevision",1.34798902123923E+018,"Ecuador"
"anagar51","ghidalgoandrade",1.34664081733577E+018,"Ecuador"
"RosaSalz19","UnesElOro",1.34794616540543E+018,"Ecuador"
"Marirammirez","AntonioPolit2",1.34799203078657E+018,"Ecuador"
"MarianaDiazzS","IsaiasRodriguz",1.34797484795199E+018,"Ecuador"
"AnaSabrinaLoopz","AntonioPolit2",1.34799137249468E+018,"Ecuador"
"naughtylalax","ecuadorenvivo",1.34799222437465E+018,"Guayaquil, Ecuador"
"Corinalv_","ecuadorenvivo",1.34799008245266E+018,"Ecuador"
"Eletorres09","aurapaez22",1.34799519195381E+018,"Ecuador"
"DanielLGTB_","ecuadorenvivo",1.34798687225403E+018,"Ecuador"
"JuanMsqera","KevinChalco44",1.34770968714422E+018,"Ecuador"
"naughtylalax","ecuadorenvivo",1.34798240547126E+018,"Guayaquil, Ecuador"
"Corinalv_","elmercurioec",1.34798254985178E+018,"Ecuador"
"naughtylalax","eluniversocom",1.34798169142875E+018,"Guayaquil, Ecuador"
"DanielLGTB_","eluniversocom",1.34798169142875E+018,"Ecuador"
"sirenaramos","Luis90Rodrigu",1.3479470394984E+018,
"skhunt92","santivalarezo",1.34800580894518E+018,"Quito, Ecuador"
"SanchzzElena","UnoConPierina",1.34801498799494E+018,"Ecuador"
"ValeriaGomzz","UnoConPierina",1.34801695417134E+018,"Ecuador"
"ValeriaGomzz","SanchzzElena",1.34801656772499E+018,"Ecuador"
"LaMismaTats","andabadparranda",1.34802100124257E+018,"En tu corazón, si te dejas."
"AnaTeresaBoli","ecuarauz",1.34801039953526E+018,"Ecuador"
"CorazonNortino","VilasRadio",1.34799761335066E+018,
"Pipo1178","Pipo1178",1.34802864709825E+018,"Quito, Ecuador"
"MathaSevill","ecuarauz",1.34801039953526E+018,"Ecuador"
"saul1_martinez","ecuarauz",1.34801039953526E+018,"Ecuador"
"BrisadelMarH","ChumelTorres",1.34797763767996E+018,
"skhunt92","LoloMino",1.34802985903397E+018,"Quito, Ecuador"
"Medicenprofej","ecuarauz",1.34801039953526E+018,"Ecuador"
"Taliahernande00","elandrelo",1.34660437404753E+018,"Ecuador"
"Tamaragarci00","CarlosP05340289",1.34668110867562E+018,"Ecuador"
"ARBitcoiner","josefinalopezmk",1.34804296033679E+018,
"Mashi_Pablo","ecuarauz",1.34801039953526E+018,"Guayaquil, Ecuador"
"CarlisofiPerez","BlancaLopez1_",1.34761002395916E+018,"Ecuador"
"JCaraqueno","ecuarauz",1.34801039953526E+018,"Ecuador"
"LojaRc11","LojaRc11",1.34805053718757E+018,
"lilira57","LucisLux7",1.3480503227496E+018,
"LojaRc11","LojaRc11",1.34805113238868E+018,
"TuiterosRCLoja","TuiterosRCLoja",1.34805166592095E+018,
"julio_moree","ecuarauz",1.34801039953526E+018,"Ecuador"
"skhunt92","paoescobarg6",1.3479902452587E+018,"Quito, Ecuador"
"lili1283h","ecuarauz",1.34805742153783E+018,
"DiegoBarrazuet1","ecuarauz",1.34807835384947E+018,"Tena"
"Martha_Yanqui_","ecuarauz",1.34807835384947E+018,"Milano, Lombardia"
"KatiuskaMEc","rabascallcarlos",1.3480630419471E+018,"Manabi, Ecuador"
"SombraAzul9","adnradiochile",1.34806585447124E+018,"Viña del Mar, Chile"
"SpinettaFanAcc","t0yiu",1.34809521878914E+018,"The Court of The Crimson King"
"Caterinaccl","LaRominaCejas",1.3480990092196E+018,"Valdivia"
"AngelmartinFer4","Dajono",1.34809960163147E+018,"Buenos Aires, Argentina"
"FullureneC","carlitosdm66",1.34807854774794E+018,"Bordeaux, France"
"CostaEspinal","Xaguzar2",1.34794905593519E+018,"Tona, Catalunya 🌍"
"LucianitaMoreno","AgustinLaje",1.34811309607059E+018,"Belgrano"
"victor_savo","rinconfeminist1",1.34823136184953E+018,"Yubetsu-cho, Hokkaidō"
"UNESECUADOR","UNESECUADOR",1.34809625789878E+018,
"Layn19257280","minutounocom",1.34825383036699E+018,
"Odiseomax","minutounocom",1.34825383036699E+018,"Cañuelas, Argentina"
"Miranda57735678","MashiRafael",1.34826053022657E+018,
"CristianTobar5","Martinminguchi",1.34808895983501E+018,"Cuenca"
"mariangelapino","AndinoAgro",1.34827388098572E+018,"venezuela"
"Pibismrevoluti1","rabascallcarlos",1.34825539688924E+018,
"GrupoMatanza","aguantelatukaxd",1.34829691719379E+018,"La Matanza, Pcia de Bs. As."
"GrupoMatanza","hoydiacordoba",1.34828787320062E+018,"La Matanza, Pcia de Bs. As."
"GrupoMatanza","NoticiasPunilla",1.34828685883755E+018,"La Matanza, Pcia de Bs. As."
"GrupoMatanza","alancaceres5",1.34828424527027E+018,"La Matanza, Pcia de Bs. As."
"GrupoMatanza","eldestapeweb",1.34828213083776E+018,"La Matanza, Pcia de Bs. As."
"GrupoMatanza","DiarioCh",1.34827923481345E+018,"La Matanza, Pcia de Bs. As."
"GrupoMatanza","juansbazan",1.34825279844247E+018,"La Matanza, Pcia de Bs. As."
"nicole75123567","connieachurra",1.34830547023947E+018,
"_MistWolf_","Papini74",1.34827720701846E+018,
"sarahrr125","GestantePersona",1.33161389851713E+018,
"LauraD_Bousoon","LauraD_Bousoon",1.34832003548023E+018,"Argentina"
"CelesteRissetti","carito69696969",1.3483299143412E+018,
"chiguijaecuador","chiguijaecuador",1.34833830082689E+018,
"PichinchaPAIS","el_telegrafo",1.34830141195674E+018,"Quito, Ecuador"
"PichinchaPAIS","el_telegrafo",1.34830141195674E+018,"Quito, Ecuador"
"chalo_albo","skhunt92",1.3483206845823E+018,"Quito luz de América"
"anabarreracord","Loretitolinda",1.34830514638467E+018,
"ClapHastalaVic1","UNoticias",1.34837126841703E+018,"Venezuela"
"mlaurad","Mauro05934361",1.34828460929805E+018,"Capital Federal"
"MargaritaGC_Ec","LisaS_EC",1.34839546867864E+018,"Murcia, España"
"FemandFems","FemandFems",1.34840451493679E+018,
"art_angelx","putohyrule",1.34840693620362E+018,"Málaga, España"
"robolat","robolat",1.34841074412829E+018,"En Algun Lugar de Paz"
"HijadelSol17","ecuarauz",1.34807835384947E+018,
"Pipo1178","Pipo1178",1.34842474451797E+018,"Quito, Ecuador"
"Kaka83232431","latfemnoticias",1.34843445396248E+018,
"MariaCr91329192","carito69696969",1.3483299143412E+018,"CHILE"
"ananiet50829034","soniaTsanchez",1.34844507909515E+018,
"J_H_Garcia","BlackRosekary",1.34845378582008E+018,"Concepcion, Chile"
"Gabriela_Murci","Paulavelandia0",1.34842450790891E+018,"Bogotá, D.C., Colombia"
"SebastinCalero9","GuillermoCeli",1.34846227061191E+018,
"AmoresDeysi","GuillermoCeli",1.34846227061191E+018,
"ecuador_2018","Hora25Ec",1.34847954872003E+018,"Ecuador"
"Luna_Gitana_16","faithpotion",1.34812374672541E+018,"CDMX"
"Rc_BolivarCS","Rc_BolivarCS",1.34848848588853E+018,
"omxrmz","PabloSf18",1.34855866186652E+018,
"Maaariaaa_Anaaa","Maaariaaa_Anaaa",1.34856393909387E+018,
"1JavierEliu","UnoConPierina",1.34801272461847E+018,"Ecuador"
"jessicarji54","CivilSiempre",1.34859676770573E+018,"Ecuador"
"Vannefernand","ErmelRosario",1.34858718129261E+018,"Ecuador"
"Elisatinz","FerCaceresC",1.34846084055978E+018,"Ecuador"
"05AngelRm","DuenasNey",1.34845383541358E+018,"Ecuador"
"AlexandraRGome","ErmelRosario",1.34857255411039E+018,"Ecuador"
"05AngelRm","ManabiUnes",1.34805675274347E+018,"Ecuador"
"AlexandraRGome","Primicias",1.34858555561813E+018,"Ecuador"
"Paoltorre","equidad31",1.34860195552291E+018,"Ecuador"
"Paoltorre","CavoZambrano",1.34791833594672E+018,"Ecuador"
"Paoltorre","CarlosVerareal",1.3484866937044E+018,"Ecuador"
"1504barbi","UNESECUADOR",1.34847892516132E+018,"Ecuador"
"Paolandra_","FrenteProfProg",1.34848834524096E+018,
"SofaCrd","ecuarauz",1.34725495084649E+018,"Ecuador"
"Camilacastroaa","rabascallcarlos",1.34825539688924E+018,"Ecuador"
"Margarit4Zano","nyan_est",1.34847133928838E+018,
"IsabellMa2","MPerezTorres30",1.34827491706267E+018,"Ecuador"
"JesusRa142","rabascallcarlos",1.34850771082485E+018,
"Estefan9Her","mpanezorojas35",1.34832335741092E+018,"Manabi, Ecuador"
"Velez_Anita_","esthercuestasan",1.34852505060169E+018,"Ecuador"
"MariaPerez329","mpanezorojas35",1.34832335741092E+018,"Ecuador"
"MariaPerez329","rabascallcarlos",1.34850771082485E+018,"Ecuador"
"JoseHta2","FrankSamaniegoM",1.34849273259611E+018,"Machala, Ecuador"
"Sr_JulioP","emzambrano76",1.34843250726445E+018,"Ecuador"
"EmiliaGo8","cendemocratico",1.34807440172037E+018,"Manabi, Ecuador"
"MilagritosM_","Poldelmal",1.34847492237342E+018,"Ecuador"
"MilagritosM_","Poldelmal",1.34847492237342E+018,"Ecuador"
"MarcoCuencano","MashiRafael",1.3485959619337E+018,"Cuenca"
"alinsonmoram","VanessaFreireV5",1.34862866156664E+018,
"laorbita","regresa_a",1.34835452590469E+018,"monterrey, NL"
"ArrobaComun","momazospepito",1.34863913090594E+018,"🧠"
"axcellnew","AdrianGz34",1.34865241815903E+018,
"Mashi_Pablo","confirmadonet",1.34866257834877E+018,"Guayaquil, Ecuador"
"Mashi_Pablo","Hora25Ec",1.3484861434704E+018,"Guayaquil, Ecuador"
"Rosy473","Mceherrera",1.34848567049135E+018,"Ecuador - Quito"
"ErikaPer3z","Literario26",1.34810371899518E+018,"Ecuador"
"AlexandraRGome","Union_Liberta1",1.34865642644147E+018,"Ecuador"
"EmelecismoCSE","srealpe",1.34848159124967E+018,"𝗘𝗰𝘂𝗮𝗱𝗼𝗿"
"nichtmehr7","nichtmehr7",1.34868081462054E+018,
"jairofobo","xingchungus",1.34868676335992E+018,"he/him"
"CindyRochi","Mariateke69",1.34861746977524E+018,"Guatemala"
"luisnerorojo","Sassybetterbbad",1.34871088736495E+018,"Catalan Ulster"
"Sassybetterbbad","luisnerorojo",1.34871386132364E+018,"Deep down in Louisiana"
"ClaudiaRobiralt","MINAMORENOlex",1.34863524631768E+018,
"TraviesoYRojo","porroncha1977",1.3487144480816E+018,
"DiegoFVega2","marcelaguinaga",1.34848561959766E+018,
"DiegoFVega2","PaolaCabezasC",1.34872656165515E+018,
"DiegoFVega2","Andres_Salas87",1.34841439646953E+018,
"DiegoFVega2","ecuarauz",1.3486617704E+018,
"jpichinchacd","jpichinchacd",1.34872777851917E+018,"Pichincha, Ecuador"
"mvillafruela","ThekingJoker38",1.34872035065844E+018,
"rene_pg","FabyKale",1.34871723098971E+018,"VER MEX"
"OrgulloIndito","SoniaVivasRive3",1.34874543479423E+018,"Jerez de la Frontera, España"
"fergurrola","monerorictus",1.34863552504173E+018,"Mexico"
"rene_pg","GeneralaRebelde",1.34868604717413E+018,"VER MEX"
"isa_m0r","Mashi_Pablo",1.34875844462347E+018,
"isa_m0r","CorreaRafita",1.3487572616578E+018,
"AnaTeresaBoli","pattymendozaj",1.34832148630677E+018,"Ecuador"
"lucimenca","latigo789",1.34874367698661E+018,"Ecuador"
"FdezzSusanna","AzuPaulette",1.34875054944597E+018,"Ecuador"
"AdrianaPalma0","emzambrano76",1.34824600878705E+018,"Ecuador"
"lucimenca","noboamar",1.3487430884376E+018,"Ecuador"
"MartinaAndreRi","Carchi2021",1.34875744111948E+018,"Ecuador"
"lucimenca","RocioIpiales",1.34874176696765E+018,"Ecuador"
"CarmenRomtd","rabascallcarlos",1.34867626065074E+018,
"Laurazambr2","qwalter31",1.34873087013645E+018,"Ecuador"
"CarlisofiPerez","amapolanaranjo",1.34619541765509E+018,"Ecuador"
"AnaMariaRoj0","UnesCanar",1.34875697251086E+018,"Ecuador"
"SanchzzElena","RosaSalz19",1.34876231789964E+018,"Ecuador"
"MariaaRoja9","amapolanaranjo",1.34619541765509E+018,"Ecuador"
"GenesisRom69","Union_Liberta1",1.34740210606034E+018,"Ecuador"
"AnaMariaRoj0","LilianaDuranA",1.34875399497024E+018,"Ecuador"
"MariaaRoja9","jc_alburquerque",1.34871166386904E+018,"Ecuador"
"chillinfart","ANIMA_red",1.3487073112342E+018,"Séptimo círculo, Infierno"
"DanielLGTB_","Expresoec",1.34876783895845E+018,"Ecuador"
"roxa_gomez","GinaTouma",1.34876400809928E+018,"Ecuador"
"DanielLGTB_","el_telegrafo",1.34876771739493E+018,"Ecuador"
"nithay_666","larepublica_ec",1.34876745495314E+018,"Ecuador"
"nithay_666","ecuavisa",1.34876670580853E+018,"Ecuador"
"Crespo_Isabel20","eluniversocom",1.34876386762787E+018,"Ecuador"
"dayanagut8","FernandoCedeR",1.34843758876449E+018,"Ecuador"
"naughtylalax","revistavistazo",1.34876318006401E+018,"Guayaquil, Ecuador"
"jesusmarcano323","AchuAndreaE",1.34835974233122E+018,"Ecuador"
"GranadosDulceOk","GranadosDulceOk",1.34877235077129E+018,"José María Ezeiza, Argentina"
"aurapaez22","mpanezorojas35",1.34873321831342E+018,"Ecuador"
"AsquelGD","LuarWow",1.34868429952092E+018,"donei gd"
"skhunt92","Pame_1106",1.34846730393191E+018,"Quito, Ecuador"
"floritaopina","desaparecidaorg",1.34877401102781E+018,
"chiguijaecuador","alexgpomaquero",1.34824171286764E+018,
"laura_breglia","laura_breglia",1.34879706161817E+018,"Zárate, Argentina"
"OsoPolice","analiescudero",1.34850237174847E+018,
"axcellnew","marcelaholguin",1.34876937203948E+018,
"Fernand94651060","EnriqueAlfaroR",1.34865198389319E+018,
"jesutorrealba2","Arauz_Rabascall",1.34880174342609E+018,"Ecuador"
"jesutorrealba2","rabascallcarlos",1.34878701457396E+018,"Ecuador"
"Oriannrojas","IvanMen22063096",1.3488108439417E+018,"Ecuador"
"LeonardoQuirozL","amandaasubiar",1.34881327962016E+018,
"Rojaleja","Union_Liberta1",1.34880581286148E+018,
"LeonardoQuirozL","amandaasubiar",1.34881327962016E+018,
"EEMA59082347","skhunt92",1.3483206845823E+018,"🌎"
"ceciliaencalad2","jpichinchacd",1.3484577925339E+018,"Machala- El Oro- Ecuador"
"MisterSvelty","parosemena",1.34870232374126E+018,"San Jacinto De Yaguachi"
"GARH_EC","GARH_EC",1.34887410162512E+018,"Tena, Ecuador"
"Mamaguzo","GeneralaRebelde",1.34868604717413E+018,"guadalajara"
"chiguijaecuador","VerdugaAbraham",1.34868829746017E+018,
"veronica_laura","LordMurielo",1.34873978381686E+018,"Ciudad Autónoma de Buenos Aires, Argentina"
"ReinaldoMoren29","ReinaldoMoren29",1.34895669681582E+018,"Medellín, Colombia"
"AndresM213","myh_tv",1.34895514850945E+018,"Mijas-Malaga"
"joseperezdani","rabascallcarlos",1.34867626065074E+018,"Machala, Ecuador"
"Cristiperezp","Manuel_M2699",1.34896930953672E+018,"Ecuador"
"OriBomb","alberto_dahik",1.34895864341747E+018,"Ecuador"
"Cristiperezp","GSantilln",1.34896982586393E+018,"Ecuador"
"1JavierEliu","ecuarauz",1.34881250642122E+018,"Ecuador"
"AnitaSuaz","patynunezr1",1.34798873704995E+018,"Ecuador"
"tatianapalaciof","iangulochacon",1.34890358282174E+018,"Ecuador"
"Samrodriguez230","ecuarauz",1.34881250642122E+018,"Ecuador"
"Mercedelorosb","ArauzRabascall",1.34873767793652E+018,"ecuador"
"Carmenadrade","ecuarauz",1.34881250642122E+018,"Ecuador"
"VlzAdri","JanethBustos3",1.34884371501253E+018,"Ecuador"
"PattyCarrasc","LojaRc11",1.34881925956524E+018,"Ecuador"
"VlzAdri","ArauzRabascall",1.34873767793652E+018,"Ecuador"
"EstefAguilar2","pierinaescorrea",1.34879711437829E+018,"Ecuador"
"MariaPerez329","ecuarauz",1.34665222263819E+018,"Ecuador"
"SofaCrd","UNESECUADOR",1.34809625789878E+018,"Ecuador"
"alfredogghh","KinttoLucas",1.34846879943617E+018,"Ecuador"
"carmenmdemoreno","rabascallcarlos",1.34794870310194E+018,"Ecuador"
"SofaCrd","esthercuestasan",1.34852505060169E+018,"Ecuador"
"carmenmdemoreno","UNESECUADOR",1.34809625789878E+018,"Ecuador"
"joseperezdani","mabsegovia",1.34878276261086E+018,"Machala, Ecuador"
"FrancoVelasco19","SofaCrd",1.34897457713378E+018,"Ecuador"
"CristianTobar5","CarlosVerareal",1.34880187110053E+018,"Cuenca"
"Marta109go","UNESECUADOR",1.34809625789878E+018,"Machala, Ecuador"
"MaraDaniela88","Villenes0",1.34876124291632E+018,"Ecuador"
"Mashi_Pablo","ALBERTOACOSTAB",1.34863087202351E+018,"Guayaquil, Ecuador"
"celenus83","celenus83",1.34899228883229E+018,
"SororidadRefor1","queridasok",1.34898588791337E+018,
"Mashi_Pablo","MateoMartinezAb",1.34899497910083E+018,"Guayaquil, Ecuador"
"staliangel","rabascallcarlos",1.34899313420687E+018,
"CesarVillamarEc","PamAguasY",1.34898907428416E+018,"Guayaquil, Ecuador"
"MalkinYazmin","JohaFuentes",1.34897305901803E+018,"Barranquilla-Colombia"
"Soniadavla","CompromisoRC",1.3487969221869E+018,"Ecuador"
"Soniadavla","RaisaCorral",1.34874032350634E+018,"Ecuador"
"05AngelRm","CriteriosEc",1.34843385643368E+018,"Ecuador"
"Soniadavla","confirmadonet",1.34866257834877E+018,"Ecuador"
"05AngelRm","Alexandra_Arce",1.34879632617209E+018,"Ecuador"
"1JavierEliu","ecuadorenvivo",1.34759261709002E+018,"Ecuador"
"Paoltorre","AndresSantosA",1.34898307259163E+018,"Ecuador"
"mayramm00","oro_negro26",1.34846166337311E+018,"ecuador"
"mayramm00","Angelasani12",1.34880753228287E+018,"ecuador"
"1JavierEliu","rabascallcarlos",1.34878701457396E+018,"Ecuador"
"1JavierEliu","ecuadorenvivo",1.34872096497306E+018,"Ecuador"
"Luiskokohh","ArauzRabascall",1.34836741664081E+018,"ecuador"
"Luiskokohh","DiCaAnYe",1.34832564648591E+018,"ecuador"
"Margarit4Zano","CarlosVerareal",1.34896213601019E+018,
"FelinoPez","celenus83",1.34897959342909E+018,
"ElOsoMalo1","La_SER",1.34901309217331E+018,
"MJGADIR","Podemos_AND",1.34903279914417E+018,"Cádiz, Andalucía"
"MariaCNodoAnt","CaracolRadio",1.34904498039276E+018,"Antioquia, Colombia"
"Dulefa","AlejamillerR",1.34901878540831E+018,
"FelinoPez","LexGrizzly",1.34905047311497E+018,
"FelinoPez","LuchadorasMX",1.3490448193987E+018,
"quirarte_janet","EnriqueAlfaroR",1.34865198389319E+018,
"SaskeCr","SaskeCr",1.34906446005764E+018,
"SaskeCr","SaskeCr",1.34906530079332E+018,
"sampedro_damian","lidiaguinart",1.34902508820571E+018,
"DianaLool30","PichinchaLista1",1.34839039321015E+018,"Ecuador"
"DianaLool30","amapolanaranjo",1.34838932026525E+018,"Ecuador"
"AnaRojas9711","latigo789",1.34907272533632E+018,"Ecuador"
"luisanattovar","xose_izurieta",1.34906849376593E+018,"Ecuador"
"AnaRojas9711","BetyStern",1.34907220312453E+018,"Ecuador"
"AdrianaPalma0","UNESECUADOR",1.34847892516132E+018,"Ecuador"
"AnaRojas9711","MargaritaGC_Ec",1.34907190706117E+018,"Ecuador"
"AlanCarrionz","rabascallcarlos",1.34850358199392E+018,
"AdrianaPalma0","UNESECUADOR",1.34847892516132E+018,"Ecuador"
"AdrianaPalma0","UNESECUADOR",1.34847892516132E+018,"Ecuador"
"GenesisRom69","PichinchaLista1",1.34839039321015E+018,"Ecuador"
"isa_m0r","latigo789",1.34907272533632E+018,
"marianala171","Union_Liberta1",1.3490563465331E+018,"Ecuador"
"jesutorrealba2","isa_m0r",1.34907613863997E+018,"Ecuador"
"AdrianaPalma0","jpichinchacd",1.3484577925339E+018,"Ecuador"
"dianas31_","cm620",1.34906409929719E+018,"Ecuador"
"jesutorrealba2","dianas31_",1.34907610014045E+018,"Ecuador"
"marianala171","monikcano",1.34905178979507E+018,"Ecuador"
"MarianaDiazzS","MarcoVinicioSo2",1.34907612398925E+018,"Ecuador"
"LuisaMarcno","UNESECUADOR",1.34797513140726E+018,"Ecuador"
"Anyeld0","EcuavisaInforma",1.34879445865819E+018,"Ecuador"
"RosaMartiro","RonnyAleagaS",1.3490649134116E+018,
"MarianaRodrig22","Union_Liberta1",1.34799287816174E+018,"Ecuador"
"Anyeld0","ecuavisa",1.34879522777616E+018,"Ecuador"
"Anyeld0","ecuavisa",1.34879522777616E+018,"Ecuador"
"rosavergar23","lidiaguinart",1.34902508820571E+018,"Alicante, España"
"AnaSabrinaLoopz","BlancoLenin",1.34907947970508E+018,"Ecuador"
"susaguti19","nestorynorma",1.34907922316466E+018,"Ecuador"
"paolaRiosHur","marcelaholguin",1.34764927814828E+018,"Ecuador"
"MartinaAndreRi","ecuadorenvivo",1.3490352377335E+018,"Ecuador"
"VanNord88799056","julioguzmanperu",1.34878320414106E+018,"Tahuantinsuyo"
